"metric","value","direction","denominator","units","notes","dataset_key","method_id","method","split_id","dataset","metric_label"
"heldout_qc_cv_mean",39.5392298157996,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0968391115260384,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",41.8031125211462,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.210895112841702,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.0160264162903,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT05","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT05","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",49.227588589972,"lower",6461,"percent","","waveica","raw","Raw","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",41.0796529916698,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",43.1415145821068,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.126289755936025,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",17.2865943480177,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.12182915529191,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",26.3960882183357,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.11490512588988,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",34.5822059152346,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.117682031530854,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",41.9047415621245,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0935189699656723,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.7256671954106,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.211993206173756,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.9434363451706,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT06","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT06","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",47.3345193090441,"lower",6461,"percent","","waveica","raw","Raw","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",38.4919766651504,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",38.1787959536601,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.125365766799461,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",16.0537933730823,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.123516833597149,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",24.1770210794309,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.114166379819103,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",32.7453793438783,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.118510548990111,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",37.4244651497356,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0968522192033454,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.1150722230751,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.210743912281422,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",36.3782117251536,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT07","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT07","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",52.1773611197173,"lower",6461,"percent","","waveica","raw","Raw","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",43.1326717926442,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.7870267393888,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.127872725255348,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",17.1514793297499,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.121730164187171,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",26.022871555182,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.117115014199813,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",34.6026330660121,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.120217790984844,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.7786487617556,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0926038014623559,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",43.8928761693292,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.211983829571599,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.326964795574,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT08","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT08","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",51.2093468915116,"lower",6461,"percent","","waveica","raw","Raw","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",43.1244178523339,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.7975477189439,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.126819899636919,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",17.1504002568018,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.121900210629188,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",25.9356332894506,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.116408119343195,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",34.5219019097713,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.11856236576414,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.8522598807197,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0960017615548337,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",44.2461282505019,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.211979678333838,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.6870947243656,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT09","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT09","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",49.6379430997798,"lower",6461,"percent","","waveica","raw","Raw","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.205768293336358,"lower",19383,"proportion","","waveica","raw","Raw","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",40.5219758814271,"lower",6461,"percent","","waveica","combat","ComBat","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.207306999885326,"lower",19383,"proportion","","waveica","combat","ComBat","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.2670394590515,"lower",6461,"percent","","waveica","qc_rlsc","QC-RLSC","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.126415911288178,"lower",19383,"proportion","","waveica","qc_rlsc","QC-RLSC","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",16.6671945747369,"lower",6461,"percent","","waveica","qc_rfsc","QC-RFSC","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.12234682201274,"lower",19383,"proportion","","waveica","qc_rfsc","QC-RFSC","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",25.0926486195259,"lower",6461,"percent","","waveica","tiger","TIGER","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.114558983860395,"lower",19383,"proportion","","waveica","tiger","TIGER","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",33.7711772138881,"lower",6461,"percent","","waveica","serrf","SERRF","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.116536955010776,"lower",19383,"proportion","","waveica","serrf","SERRF","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.88000183532,"lower",6461,"percent","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0960115401494289,"lower",19383,"proportion","","waveica","winn_auto_qc","WiNN auto (QC)","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",42.6302081984726,"lower",6461,"percent","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.211983286389546,"lower",19383,"proportion","","waveica","winn_auto_batch_qc","WiNN auto-batch (QC)","SPLIT10","WaveICA","Residual GAM deviance"
"heldout_qc_cv_mean",39.3282987838234,"lower",6461,"percent","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT10","WaveICA","Held-out QC CV (%)"
"residual_run_order_gam_mean_deviance",0.0141634445598343,"lower",19383,"proportion","","waveica","winn_fixed_no_qc","WiNN fixed default (no QC)","SPLIT10","WaveICA","Residual GAM deviance"
